
 0.010000 
2.900000 	 0.000357 
2.950000 	 0.000317 

 0.060000 
1.300000 	 1.965641 
1.350000 	 0.488496 
1.400000 	 0.249047 
1.450000 	 0.197336 
1.500000 	 0.206017 
1.550000 	 0.342903 
1.600000 	 0.789626 
1.650000 	 0.139895 
1.700000 	 0.067871 
1.750000 	 0.040907 
1.800000 	 0.027238 
1.850000 	 0.019234 
1.900000 	 0.014130 
1.950000 	 0.010685 
2.000000 	 0.008263 
2.050000 	 0.006506 
2.100000 	 0.005201 
2.150000 	 0.004210 
2.200000 	 0.003446 
2.250000 	 0.002848 
2.300000 	 0.002374 
2.350000 	 0.001994 
2.400000 	 0.001686 
2.450000 	 0.001435 
2.500000 	 0.001229 
2.550000 	 0.001057 
2.600000 	 0.000914 
2.650000 	 0.000794 
2.700000 	 0.000693 
2.750000 	 0.000607 
2.800000 	 0.000534 
2.850000 	 0.000471 
2.900000 	 0.000417 
2.950000 	 0.000370 

 0.070000 
1.300000 	 2.237491 
1.350000 	 0.554343 
1.400000 	 0.281405 
1.450000 	 0.222280 
1.500000 	 0.231506 
1.550000 	 0.384601 
1.600000 	 0.885080 
1.650000 	 0.157082 
1.700000 	 0.076309 
1.750000 	 0.046041 
1.800000 	 0.030683 
1.850000 	 0.021683 
1.900000 	 0.015939 
1.950000 	 0.012060 
2.000000 	 0.009332 
2.050000 	 0.007351 
2.100000 	 0.005879 
2.150000 	 0.004761 
2.200000 	 0.003898 
2.250000 	 0.003223 
2.300000 	 0.002687 
2.350000 	 0.002258 
2.400000 	 0.001910 
2.450000 	 0.001626 
2.500000 	 0.001392 
2.550000 	 0.001199 
2.600000 	 0.001037 
2.650000 	 0.000901 
2.700000 	 0.000786 
2.750000 	 0.000689 
2.800000 	 0.000606 
2.850000 	 0.000534 
2.900000 	 0.000473 
2.950000 	 0.000420 

 0.080000 
1.300000 	 2.495416 
1.350000 	 0.616287 
1.400000 	 0.311462 
1.450000 	 0.245221 
1.500000 	 0.254760 
1.550000 	 0.422385 
1.600000 	 0.971356 
1.650000 	 0.172708 
1.700000 	 0.084013 
1.750000 	 0.050743 
1.800000 	 0.033847 
1.850000 	 0.023937 
1.900000 	 0.017608 
1.950000 	 0.013331 
2.000000 	 0.010320 
2.050000 	 0.008134 
2.100000 	 0.006508 
2.150000 	 0.005273 
2.200000 	 0.004319 
2.250000 	 0.003572 
2.300000 	 0.002979 
2.350000 	 0.002504 
2.400000 	 0.002119 
2.450000 	 0.001805 
2.500000 	 0.001546 
2.550000 	 0.001331 
2.600000 	 0.001151 
2.650000 	 0.001001 
2.700000 	 0.000873 
2.750000 	 0.000765 
2.800000 	 0.000673 
2.850000 	 0.000594 
2.900000 	 0.000526 
2.950000 	 0.000467 

 0.090000 
1.300000 	 2.740082 
1.350000 	 0.674509 
1.400000 	 0.339326 
1.450000 	 0.266251 
1.500000 	 0.275880 
1.550000 	 0.456429 
1.600000 	 1.048847 
1.650000 	 0.186836 
1.700000 	 0.091012 
1.750000 	 0.055031 
1.800000 	 0.036741 
1.850000 	 0.026003 
1.900000 	 0.019141 
1.950000 	 0.014500 
2.000000 	 0.011231 
2.050000 	 0.008857 
2.100000 	 0.007089 
2.150000 	 0.005746 
2.200000 	 0.004708 
2.250000 	 0.003895 
2.300000 	 0.003250 
2.350000 	 0.002733 
2.400000 	 0.002313 
2.450000 	 0.001970 
2.500000 	 0.001688 
2.550000 	 0.001454 
2.600000 	 0.001258 
2.650000 	 0.001094 
2.700000 	 0.000955 
2.750000 	 0.000837 
2.800000 	 0.000736 
2.850000 	 0.000650 
2.900000 	 0.000576 
2.950000 	 0.000511 

 0.100000 
1.300000 	 2.972118 
1.350000 	 0.729184 
1.400000 	 0.365097 
1.450000 	 0.285457 
1.500000 	 0.294960 
1.550000 	 0.486897 
1.600000 	 1.117935 
1.650000 	 0.199531 
1.700000 	 0.097335 
1.750000 	 0.058920 
1.800000 	 0.039374 
1.850000 	 0.027889 
1.900000 	 0.020543 
1.950000 	 0.015572 
2.000000 	 0.012068 
2.050000 	 0.009521 
2.100000 	 0.007624 
2.150000 	 0.006182 
2.200000 	 0.005068 
2.250000 	 0.004194 
2.300000 	 0.003501 
2.350000 	 0.002944 
2.400000 	 0.002493 
2.450000 	 0.002124 
2.500000 	 0.001821 
2.550000 	 0.001568 
2.600000 	 0.001358 
2.650000 	 0.001181 
2.700000 	 0.001031 
2.750000 	 0.000904 
2.800000 	 0.000795 
2.850000 	 0.000702 
2.900000 	 0.000622 
2.950000 	 0.000552 

 0.110000 
1.300000 	 3.192121 
1.350000 	 0.780477 
1.400000 	 0.388873 
1.450000 	 0.302923 
1.500000 	 0.312094 
1.550000 	 0.513948 
1.600000 	 1.178986 
1.650000 	 0.210852 
1.700000 	 0.103009 
1.750000 	 0.062427 
1.800000 	 0.041756 
1.850000 	 0.029600 
1.900000 	 0.021819 
1.950000 	 0.016549 
2.000000 	 0.012833 
2.050000 	 0.010130 
2.100000 	 0.008115 
2.150000 	 0.006583 
2.200000 	 0.005399 
2.250000 	 0.004470 
2.300000 	 0.003732 
2.350000 	 0.003140 
2.400000 	 0.002659 
2.450000 	 0.002267 
2.500000 	 0.001943 
2.550000 	 0.001674 
2.600000 	 0.001450 
2.650000 	 0.001261 
2.700000 	 0.001101 
2.750000 	 0.000966 
2.800000 	 0.000850 
2.850000 	 0.000750 
2.900000 	 0.000665 
2.950000 	 0.000591 

 0.120000 
1.300000 	 3.400656 
1.350000 	 0.828543 
1.400000 	 0.410746 
1.450000 	 0.318728 
1.500000 	 0.327368 
1.550000 	 0.537735 
1.600000 	 1.232351 
1.650000 	 0.220859 
1.700000 	 0.108062 
1.750000 	 0.065566 
1.800000 	 0.043899 
1.850000 	 0.031144 
1.900000 	 0.022973 
1.950000 	 0.017436 
2.000000 	 0.013528 
2.050000 	 0.010684 
2.100000 	 0.008563 
2.150000 	 0.006950 
2.200000 	 0.005702 
2.250000 	 0.004722 
2.300000 	 0.003944 
2.350000 	 0.003319 
2.400000 	 0.002812 
2.450000 	 0.002398 
2.500000 	 0.002056 
2.550000 	 0.001772 
2.600000 	 0.001535 
2.650000 	 0.001335 
2.700000 	 0.001167 
2.750000 	 0.001023 
2.800000 	 0.000901 
2.850000 	 0.000795 
2.900000 	 0.000705 
2.950000 	 0.000626 

 0.130000 
1.300000 	 3.598258 
1.350000 	 0.873532 
1.400000 	 0.430803 
1.450000 	 0.332948 
1.500000 	 0.340869 
1.550000 	 0.558405 
1.600000 	 1.278371 
1.650000 	 0.229606 
1.700000 	 0.112518 
1.750000 	 0.068353 
1.800000 	 0.045810 
1.850000 	 0.032528 
1.900000 	 0.024011 
1.950000 	 0.018235 
2.000000 	 0.014156 
2.050000 	 0.011186 
2.100000 	 0.008970 
2.150000 	 0.007283 
2.200000 	 0.005977 
2.250000 	 0.004952 
2.300000 	 0.004138 
2.350000 	 0.003483 
2.400000 	 0.002953 
2.450000 	 0.002518 
2.500000 	 0.002160 
2.550000 	 0.001862 
2.600000 	 0.001613 
2.650000 	 0.001404 
2.700000 	 0.001227 
2.750000 	 0.001076 
2.800000 	 0.000947 
2.850000 	 0.000837 
2.900000 	 0.000742 
2.950000 	 0.000659 

 0.140000 
1.300000 	 3.785433 
1.350000 	 0.915587 
1.400000 	 0.449130 
1.450000 	 0.345657 
1.500000 	 0.352677 
1.550000 	 0.576099 
1.600000 	 1.317373 
1.650000 	 0.237149 
1.700000 	 0.116404 
1.750000 	 0.070802 
1.800000 	 0.047500 
1.850000 	 0.033756 
1.900000 	 0.024937 
1.950000 	 0.018950 
2.000000 	 0.014720 
2.050000 	 0.011637 
2.100000 	 0.009336 
2.150000 	 0.007584 
2.200000 	 0.006227 
2.250000 	 0.005161 
2.300000 	 0.004314 
2.350000 	 0.003633 
2.400000 	 0.003080 
2.450000 	 0.002628 
2.500000 	 0.002254 
2.550000 	 0.001944 
2.600000 	 0.001685 
2.650000 	 0.001466 
2.700000 	 0.001282 
2.750000 	 0.001125 
2.800000 	 0.000990 
2.850000 	 0.000875 
2.900000 	 0.000776 
2.950000 	 0.000690 

 0.150000 
1.300000 	 3.962660 
1.350000 	 0.954841 
1.400000 	 0.465807 
1.450000 	 0.356926 
1.500000 	 0.362869 
1.550000 	 0.590953 
1.600000 	 1.349670 
1.650000 	 0.243539 
1.700000 	 0.119742 
1.750000 	 0.072927 
1.800000 	 0.048977 
1.850000 	 0.034837 
1.900000 	 0.025754 
1.950000 	 0.019584 
2.000000 	 0.015221 
2.050000 	 0.012040 
2.100000 	 0.009664 
2.150000 	 0.007854 
2.200000 	 0.006451 
2.250000 	 0.005349 
2.300000 	 0.004473 
2.350000 	 0.003768 
2.400000 	 0.003196 
2.450000 	 0.002727 
2.500000 	 0.002340 
2.550000 	 0.002019 
2.600000 	 0.001750 
2.650000 	 0.001523 
2.700000 	 0.001332 
2.750000 	 0.001169 
2.800000 	 0.001030 
2.850000 	 0.000910 
2.900000 	 0.000807 
2.950000 	 0.000718 

 0.160000 
1.300000 	 4.130390 
1.350000 	 0.991423 
1.400000 	 0.480910 
1.450000 	 0.366820 
1.500000 	 0.371522 
1.550000 	 0.603097 
1.600000 	 1.375567 
1.650000 	 0.248828 
1.700000 	 0.122556 
1.750000 	 0.074741 
1.800000 	 0.050249 
1.850000 	 0.035774 
1.900000 	 0.026467 
1.950000 	 0.020140 
2.000000 	 0.015663 
2.050000 	 0.012397 
2.100000 	 0.009955 
2.150000 	 0.008094 
2.200000 	 0.006651 
2.250000 	 0.005517 
2.300000 	 0.004615 
2.350000 	 0.003889 
2.400000 	 0.003299 
2.450000 	 0.002816 
2.500000 	 0.002418 
2.550000 	 0.002086 
2.600000 	 0.001809 
2.650000 	 0.001575 
2.700000 	 0.001377 
2.750000 	 0.001209 
2.800000 	 0.001065 
2.850000 	 0.000942 
2.900000 	 0.000835 
2.950000 	 0.000743 

 0.170000 
1.300000 	 4.289051 
1.350000 	 1.025454 
1.400000 	 0.494512 
1.450000 	 0.375405 
1.500000 	 0.378706 
1.550000 	 0.612656 
1.600000 	 1.395355 
1.650000 	 0.253063 
1.700000 	 0.124869 
1.750000 	 0.076257 
1.800000 	 0.051326 
1.850000 	 0.036574 
1.900000 	 0.027081 
1.950000 	 0.020621 
2.000000 	 0.016047 
2.050000 	 0.012707 
2.100000 	 0.010210 
2.150000 	 0.008305 
2.200000 	 0.006828 
2.250000 	 0.005666 
2.300000 	 0.004741 
2.350000 	 0.003997 
2.400000 	 0.003392 
2.450000 	 0.002896 
2.500000 	 0.002487 
2.550000 	 0.002146 
2.600000 	 0.001861 
2.650000 	 0.001622 
2.700000 	 0.001418 
2.750000 	 0.001245 
2.800000 	 0.001097 
2.850000 	 0.000970 
2.900000 	 0.000861 
2.950000 	 0.000766 

 0.180000 
1.300000 	 4.439047 
1.350000 	 1.057049 
1.400000 	 0.506683 
1.450000 	 0.382741 
1.500000 	 0.384490 
1.550000 	 0.619752 
1.600000 	 1.409317 
1.650000 	 0.256291 
1.700000 	 0.126703 
1.750000 	 0.077488 
1.800000 	 0.052214 
1.850000 	 0.037242 
1.900000 	 0.027598 
1.950000 	 0.021030 
2.000000 	 0.016375 
2.050000 	 0.012975 
2.100000 	 0.010430 
2.150000 	 0.008488 
2.200000 	 0.006981 
2.250000 	 0.005796 
2.300000 	 0.004851 
2.350000 	 0.004091 
2.400000 	 0.003473 
2.450000 	 0.002967 
2.500000 	 0.002548 
2.550000 	 0.002200 
2.600000 	 0.001908 
2.650000 	 0.001663 
2.700000 	 0.001455 
2.750000 	 0.001278 
2.800000 	 0.001126 
2.850000 	 0.000996 
2.900000 	 0.000884 
2.950000 	 0.000786 

 0.190000 
1.300000 	 4.580758 
1.350000 	 1.086318 
1.400000 	 0.517490 
1.450000 	 0.388887 
1.500000 	 0.388941 
1.550000 	 0.624501 
1.600000 	 1.417722 
1.650000 	 0.258559 
1.700000 	 0.128077 
1.750000 	 0.078446 
1.800000 	 0.052921 
1.850000 	 0.037784 
1.900000 	 0.028023 
1.950000 	 0.021370 
2.000000 	 0.016650 
2.050000 	 0.013200 
2.100000 	 0.010617 
2.150000 	 0.008644 
2.200000 	 0.007113 
2.250000 	 0.005907 
2.300000 	 0.004947 
2.350000 	 0.004173 
2.400000 	 0.003544 
2.450000 	 0.003028 
2.500000 	 0.002602 
2.550000 	 0.002247 
2.600000 	 0.001950 
2.650000 	 0.001699 
2.700000 	 0.001487 
2.750000 	 0.001306 
2.800000 	 0.001152 
2.850000 	 0.001019 
2.900000 	 0.000904 
2.950000 	 0.000805 

 0.200000 
1.300000 	 4.714546 
1.350000 	 1.113365 
1.400000 	 0.526997 
1.450000 	 0.393901 
1.500000 	 0.392122 
1.550000 	 0.627014 
1.600000 	 1.420834 
1.650000 	 0.259909 
1.700000 	 0.129013 
1.750000 	 0.079141 
1.800000 	 0.053456 
1.850000 	 0.038204 
1.900000 	 0.028359 
1.950000 	 0.021642 
2.000000 	 0.016874 
2.050000 	 0.013386 
2.100000 	 0.010772 
2.150000 	 0.008775 
2.200000 	 0.007223 
2.250000 	 0.006002 
2.300000 	 0.005028 
2.350000 	 0.004243 
2.400000 	 0.003605 
2.450000 	 0.003081 
2.500000 	 0.002648 
2.550000 	 0.002288 
2.600000 	 0.001986 
2.650000 	 0.001731 
2.700000 	 0.001515 
2.750000 	 0.001331 
2.800000 	 0.001174 
2.850000 	 0.001039 
2.900000 	 0.000922 
2.950000 	 0.000821 

 0.210000 
1.300000 	 4.840749 
1.350000 	 1.138289 
1.400000 	 0.535263 
1.450000 	 0.397835 
1.500000 	 0.394095 
1.550000 	 0.627400 
1.600000 	 1.418905 
1.650000 	 0.260383 
1.700000 	 0.129530 
1.750000 	 0.079587 
1.800000 	 0.053826 
1.850000 	 0.038509 
1.900000 	 0.028610 
1.950000 	 0.021851 
2.000000 	 0.017048 
2.050000 	 0.013532 
2.100000 	 0.010896 
2.150000 	 0.008880 
2.200000 	 0.007314 
2.250000 	 0.006079 
2.300000 	 0.005095 
2.350000 	 0.004301 
2.400000 	 0.003655 
2.450000 	 0.003125 
2.500000 	 0.002687 
2.550000 	 0.002322 
2.600000 	 0.002016 
2.650000 	 0.001758 
2.700000 	 0.001539 
2.750000 	 0.001353 
2.800000 	 0.001193 
2.850000 	 0.001056 
2.900000 	 0.000938 
2.950000 	 0.000835 

 0.220000 
1.300000 	 4.959687 
1.350000 	 1.161183 
1.400000 	 0.542348 
1.450000 	 0.400742 
1.500000 	 0.394917 
1.550000 	 0.625761 
1.600000 	 1.412178 
1.650000 	 0.260024 
1.700000 	 0.129646 
1.750000 	 0.079793 
1.800000 	 0.054037 
1.850000 	 0.038702 
1.900000 	 0.028780 
1.950000 	 0.021998 
2.000000 	 0.017175 
2.050000 	 0.013641 
2.100000 	 0.010990 
2.150000 	 0.008961 
2.200000 	 0.007384 
2.250000 	 0.006141 
2.300000 	 0.005148 
2.350000 	 0.004348 
2.400000 	 0.003697 
2.450000 	 0.003162 
2.500000 	 0.002719 
2.550000 	 0.002351 
2.600000 	 0.002041 
2.650000 	 0.001781 
2.700000 	 0.001559 
2.750000 	 0.001371 
2.800000 	 0.001210 
2.850000 	 0.001071 
2.900000 	 0.000951 
2.950000 	 0.000847 

 0.230000 
1.300000 	 5.071663 
1.350000 	 1.182137 
1.400000 	 0.548305 
1.450000 	 0.402670 
1.500000 	 0.394645 
1.550000 	 0.622199 
1.600000 	 1.400889 
1.650000 	 0.258869 
1.700000 	 0.129381 
1.750000 	 0.079771 
1.800000 	 0.054096 
1.850000 	 0.038788 
1.900000 	 0.028872 
1.950000 	 0.022086 
2.000000 	 0.017256 
2.050000 	 0.013715 
2.100000 	 0.011055 
2.150000 	 0.009019 
2.200000 	 0.007436 
2.250000 	 0.006186 
2.300000 	 0.005189 
2.350000 	 0.004384 
2.400000 	 0.003729 
2.450000 	 0.003190 
2.500000 	 0.002745 
2.550000 	 0.002373 
2.600000 	 0.002062 
2.650000 	 0.001799 
2.700000 	 0.001576 
2.750000 	 0.001386 
2.800000 	 0.001223 
2.850000 	 0.001083 
2.900000 	 0.000962 
2.950000 	 0.000857 

 0.240000 
1.300000 	 5.176960 
1.350000 	 1.201234 
1.400000 	 0.553189 
1.450000 	 0.403668 
1.500000 	 0.393333 
1.550000 	 0.616808 
1.600000 	 1.385264 
1.650000 	 0.256957 
1.700000 	 0.128752 
1.750000 	 0.079530 
1.800000 	 0.054011 
1.850000 	 0.038772 
1.900000 	 0.028888 
1.950000 	 0.022117 
2.000000 	 0.017294 
2.050000 	 0.013753 
2.100000 	 0.011093 
2.150000 	 0.009055 
2.200000 	 0.007469 
2.250000 	 0.006217 
2.300000 	 0.005217 
2.350000 	 0.004410 
2.400000 	 0.003752 
2.450000 	 0.003211 
2.500000 	 0.002764 
2.550000 	 0.002390 
2.600000 	 0.002077 
2.650000 	 0.001813 
2.700000 	 0.001589 
2.750000 	 0.001397 
2.800000 	 0.001234 
2.850000 	 0.001093 
2.900000 	 0.000971 
2.950000 	 0.000865 

 0.250000 
1.300000 	 5.275845 
1.350000 	 1.218554 
1.400000 	 0.557048 
1.450000 	 0.403781 
1.500000 	 0.391034 
1.550000 	 0.609683 
1.600000 	 1.365524 
1.650000 	 0.254326 
1.700000 	 0.127775 
1.750000 	 0.079081 
1.800000 	 0.053787 
1.850000 	 0.038659 
1.900000 	 0.028833 
1.950000 	 0.022095 
2.000000 	 0.017289 
2.050000 	 0.013759 
2.100000 	 0.011105 
2.150000 	 0.009070 
2.200000 	 0.007485 
2.250000 	 0.006233 
2.300000 	 0.005233 
2.350000 	 0.004425 
2.400000 	 0.003766 
2.450000 	 0.003225 
2.500000 	 0.002776 
2.550000 	 0.002402 
2.600000 	 0.002088 
2.650000 	 0.001823 
2.700000 	 0.001598 
2.750000 	 0.001406 
2.800000 	 0.001242 
2.850000 	 0.001100 
2.900000 	 0.000977 
2.950000 	 0.000871 

 0.260000 
1.300000 	 5.368572 
1.350000 	 1.234174 
1.400000 	 0.559932 
1.450000 	 0.403052 
1.500000 	 0.387797 
1.550000 	 0.600913 
1.600000 	 1.341881 
1.650000 	 0.251010 
1.700000 	 0.126469 
1.750000 	 0.078433 
1.800000 	 0.053431 
1.850000 	 0.038452 
1.900000 	 0.028709 
1.950000 	 0.022020 
2.000000 	 0.017244 
2.050000 	 0.013733 
2.100000 	 0.011091 
2.150000 	 0.009064 
2.200000 	 0.007484 
2.250000 	 0.006235 
2.300000 	 0.005237 
2.350000 	 0.004430 
2.400000 	 0.003772 
2.450000 	 0.003231 
2.500000 	 0.002783 
2.550000 	 0.002409 
2.600000 	 0.002095 
2.650000 	 0.001829 
2.700000 	 0.001604 
2.750000 	 0.001412 
2.800000 	 0.001247 
2.850000 	 0.001105 
2.900000 	 0.000982 
2.950000 	 0.000876 

 0.270000 
1.300000 	 5.455376 
1.350000 	 1.248165 
1.400000 	 0.561886 
1.450000 	 0.401524 
1.500000 	 0.383670 
1.550000 	 0.590584 
1.600000 	 1.314540 
1.650000 	 0.247044 
1.700000 	 0.124848 
1.750000 	 0.077596 
1.800000 	 0.052949 
1.850000 	 0.038156 
1.900000 	 0.028520 
1.950000 	 0.021895 
2.000000 	 0.017161 
2.050000 	 0.013677 
2.100000 	 0.011053 
2.150000 	 0.009038 
2.200000 	 0.007467 
2.250000 	 0.006224 
2.300000 	 0.005230 
2.350000 	 0.004427 
2.400000 	 0.003771 
2.450000 	 0.003231 
2.500000 	 0.002784 
2.550000 	 0.002410 
2.600000 	 0.002097 
2.650000 	 0.001832 
2.700000 	 0.001607 
2.750000 	 0.001414 
2.800000 	 0.001250 
2.850000 	 0.001108 
2.900000 	 0.000985 
2.950000 	 0.000878 

 0.280000 
1.300000 	 5.536480 
1.350000 	 1.260595 
1.400000 	 0.562953 
1.450000 	 0.399237 
1.500000 	 0.378701 
1.550000 	 0.578780 
1.600000 	 1.283700 
1.650000 	 0.242462 
1.700000 	 0.122929 
1.750000 	 0.076579 
1.800000 	 0.052347 
1.850000 	 0.037775 
1.900000 	 0.028268 
1.950000 	 0.021724 
2.000000 	 0.017041 
2.050000 	 0.013592 
2.100000 	 0.010991 
2.150000 	 0.008994 
2.200000 	 0.007434 
2.250000 	 0.006200 
2.300000 	 0.005213 
2.350000 	 0.004414 
2.400000 	 0.003761 
2.450000 	 0.003224 
2.500000 	 0.002779 
2.550000 	 0.002407 
2.600000 	 0.002095 
2.650000 	 0.001831 
2.700000 	 0.001606 
2.750000 	 0.001414 
2.800000 	 0.001250 
2.850000 	 0.001108 
2.900000 	 0.000986 
2.950000 	 0.000879 

 0.290000 
1.300000 	 5.612093 
1.350000 	 1.271529 
1.400000 	 0.563177 
1.450000 	 0.396228 
1.500000 	 0.372934 
1.550000 	 0.565581 
1.600000 	 1.249553 
1.650000 	 0.237297 
1.700000 	 0.120727 
1.750000 	 0.075391 
1.800000 	 0.051630 
1.850000 	 0.037313 
1.900000 	 0.027957 
1.950000 	 0.021506 
2.000000 	 0.016886 
2.050000 	 0.013479 
2.100000 	 0.010908 
2.150000 	 0.008931 
2.200000 	 0.007387 
2.250000 	 0.006164 
2.300000 	 0.005185 
2.350000 	 0.004392 
2.400000 	 0.003745 
2.450000 	 0.003212 
2.500000 	 0.002769 
2.550000 	 0.002399 
2.600000 	 0.002089 
2.650000 	 0.001826 
2.700000 	 0.001603 
2.750000 	 0.001412 
2.800000 	 0.001248 
2.850000 	 0.001107 
2.900000 	 0.000985 
2.950000 	 0.000879 

 0.300000 
1.300000 	 5.682410 
1.350000 	 1.281029 
1.400000 	 0.562596 
1.450000 	 0.392536 
1.500000 	 0.366412 
1.550000 	 0.551067 
1.600000 	 1.212287 
1.650000 	 0.231579 
1.700000 	 0.118256 
1.750000 	 0.074041 
1.800000 	 0.050805 
1.850000 	 0.036774 
1.900000 	 0.027588 
1.950000 	 0.021246 
2.000000 	 0.016697 
2.050000 	 0.013339 
2.100000 	 0.010803 
2.150000 	 0.008851 
2.200000 	 0.007325 
2.250000 	 0.006116 
2.300000 	 0.005147 
2.350000 	 0.004362 
2.400000 	 0.003721 
2.450000 	 0.003193 
2.500000 	 0.002754 
2.550000 	 0.002387 
2.600000 	 0.002079 
2.650000 	 0.001818 
2.700000 	 0.001596 
2.750000 	 0.001406 
2.800000 	 0.001244 
2.850000 	 0.001103 
2.900000 	 0.000982 
2.950000 	 0.000876 

 0.310000 
1.300000 	 5.747616 
1.350000 	 1.289151 
1.400000 	 0.561249 
1.450000 	 0.388196 
1.500000 	 0.359176 
1.550000 	 0.535312 
1.600000 	 1.172083 
1.650000 	 0.225341 
1.700000 	 0.115531 
1.750000 	 0.072536 
1.800000 	 0.049877 
1.850000 	 0.036161 
1.900000 	 0.027165 
1.950000 	 0.020944 
2.000000 	 0.016476 
2.050000 	 0.013174 
2.100000 	 0.010677 
2.150000 	 0.008754 
2.200000 	 0.007250 
2.250000 	 0.006057 
2.300000 	 0.005100 
2.350000 	 0.004325 
2.400000 	 0.003691 
2.450000 	 0.003168 
2.500000 	 0.002734 
2.550000 	 0.002371 
2.600000 	 0.002065 
2.650000 	 0.001807 
2.700000 	 0.001587 
2.750000 	 0.001399 
2.800000 	 0.001237 
2.850000 	 0.001098 
2.900000 	 0.000977 
2.950000 	 0.000873 

 0.320000 
1.300000 	 5.807882 
1.350000 	 1.295952 
